Mech. name,structure,InChI,class,LumpedSpecies
"C7H11D24-1OOH",COOH-C=C-C=C-C-C,"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h3-6,8H,2,7H2,1H3",ERR
"C7H11D25-7OOH",COOH-C=C-C-C=C-C,"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2-3,5-6,8H,4,7H2,1H3",ERR
"C5H82KET51",COOH-C=C-C-CO,"InChI=1S/C5H8O3/c6-4-2-1-3-5-8-7/h1,3-4,7H,2,5H2",oleKHP
"C7H11D25-4OOH",C-C=C-COOH-C=C-C,"InChI=1S/C7H12O2/c1-3-5-7(9-8)6-4-2/h3-8H,1-2H3",ERR
"C7H11D24-6OOH",C-C=C-C=C-COOH-C,"InChI=1S/C7H12O2/c1-3-4-5-6-7(2)9-8/h3-8H,1-2H3",ERR
"C7H11D24-7OOH",C-C=C-C=C-C-COOH,"InChI=1S/C7H12O2/c1-2-3-4-5-6-7-9-8/h2-5,8H,6-7H2,1H3",ERR
"C7H122KET45",C-C=C-CO-COOH-C-C,"InChI=1S/C7H12O3/c1-3-5-6(8)7(4-2)10-9/h3,5,7,9H,4H2,1-2H3",oleKHP
"C7H122KET46",C-C=C-CO-C-COOH-C,"InChI=1S/C7H12O3/c1-3-4-7(8)5-6(2)10-9/h3-4,6,9H,5H2,1-2H3",oleKHP
"C7H122KET47",C-C=C-CO-C-C-COOH,"InChI=1S/C7H12O3/c1-2-4-7(8)5-3-6-10-9/h2,4,9H,3,5-6H2,1H3",oleKHP
"C7H122KET54",C-C=C-COOH-CO-C-C,"InChI=1S/C7H12O3/c1-3-5-7(10-9)6(8)4-2/h3,5,7,9H,4H2,1-2H3",oleKHP
"C7H122KET56",C-C=C-C-CO-COOH-C,"InChI=1S/C7H12O3/c1-3-4-5-7(8)6(2)10-9/h3-4,6,9H,5H2,1-2H3",oleKHP
"C7H122KET57",C-C=C-C-CO-C-COOH,"InChI=1S/C7H12O3/c1-2-3-4-7(8)5-6-10-9/h2-3,9H,4-6H2,1H3",oleKHP
"C7H122KET64",C-C=C-COOH-C-CO-C,"InChI=1S/C7H12O3/c1-3-4-7(10-9)5-6(2)8/h3-4,7,9H,5H2,1-2H3",oleKHP
"C7H122KET65",C-C=C-C-COOH-CO-C,"InChI=1S/C7H12O3/c1-3-4-5-7(10-9)6(2)8/h3-4,7,9H,5H2,1-2H3",oleKHP
"C7H122KET67",C-C=C-C-C-CO-COOH,"InChI=1S/C7H12O3/c1-2-3-4-5-7(8)6-10-9/h2-3,9H,4-6H2,1H3",oleKHP
"C7H122KET74",C-C=C-COOH-C-C-CO,"InChI=1S/C7H12O3/c1-2-4-7(10-9)5-3-6-8/h2,4,6-7,9H,3,5H2,1H3",oleKHP
"C7H122KET75",C-C=C-C-COOH-C-CO,"InChI=1S/C7H12O3/c1-2-3-4-7(10-9)5-6-8/h2-3,6-7,9H,4-5H2,1H3",oleKHP
"C7H122KET76",C-C=C-C-C-COOH-CO,"InChI=1S/C7H12O3/c1-2-3-4-5-7(6-8)10-9/h2-3,6-7,9H,4-5H2,1H3",oleKHP
"C7H14OH-2J3",C-COH-*C-C-C-C-C,"InChI=1S/C7H15O/c1-3-4-5-6-7(2)8/h6-8H,3-5H2,1-2H3",ROH
"C7H14OH-3J2",C-*C-COH-C-C-C-C,"InChI=1S/C7H15O/c1-3-5-6-7(8)4-2/h4,7-8H,3,5-6H2,1-2H3",ROH
"C7H14OH-2O2-3",C-COH-COO*-C-C-C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(10-9)6(2)8/h6-8H,3-5H2,1-2H3",ERR
"C7H14OH-3O2-2",C-COO*-COH-C-C-C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(8)6(2)10-9/h6-8H,3-5H2,1-2H3",ERR
"C7H14OH-2J7",C-COH-C-C-C-C-*C,"InChI=1S/C7H15O/c1-3-4-5-6-7(2)8/h7-8H,1,3-6H2,2H3",ROH
"C7H14OH-2O2-7",C-COH-C-C-C-C-COO*,"InChI=1S/C7H15O3/c1-7(8)5-3-2-4-6-10-9/h7-8H,2-6H2,1H3",ERR
"C7H14OH-3J5",C-C-COH-C-*C-C-C,"InChI=1S/C7H15O/c1-3-5-6-7(8)4-2/h5,7-8H,3-4,6H2,1-2H3",ROH
"C7H14OH-3O2-5",C-C-COH-C-COO*-C-C,"InChI=1S/C7H15O3/c1-3-6(8)5-7(4-2)10-9/h6-8H,3-5H2,1-2H3",ERR
"C7H14OH-3J6",C-C-COH-C-C-*C-C,"InChI=1S/C7H15O/c1-3-5-6-7(8)4-2/h3,7-8H,4-6H2,1-2H3",ROH
"C7H14OH-3O2-6",C-C-COH-C-C-COO*-C,"InChI=1S/C7H15O3/c1-3-7(8)5-4-6(2)10-9/h6-8H,3-5H2,1-2H3",ERR
"C7H14OH-3J7",C-C-COH-C-C-C-*C,"InChI=1S/C7H15O/c1-3-5-6-7(8)4-2/h7-8H,1,3-6H2,2H3",ROH
"C7H14OH-3O2-7",C-C-COH-C-C-C-COO*,"InChI=1S/C7H15O3/c1-2-7(8)5-3-4-6-10-9/h7-8H,2-6H2,1H3",ERR
"C7H13OH2Q3-2",C-C*OH-COOH-C-C-C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(10-9)6(2)8/h7-9H,3-5H2,1-2H3",QOHOOH
"C7H13OH2Q3-4",C-COH-COOH-*C-C-C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(10-9)6(2)8/h5-9H,3-4H2,1-2H3",QOHOOH
"C7H13OH2Q3-1",*C-COH-COOH-C-C-C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(10-9)6(2)8/h6-9H,2-5H2,1H3",QOHOOH
"C7H13OH2Q3-5",C-COH-COOH-C-*C-C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(10-9)6(2)8/h4,6-9H,3,5H2,1-2H3",QOHOOH
"C7H13OH2Q3-6",C-COH-COOH-C-C-*C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(10-9)6(2)8/h3,6-9H,4-5H2,1-2H3",QOHOOH
"C7H13OH2Q3-7",C-COH-COOH-C-C-C-*C,"InChI=1S/C7H15O3/c1-3-4-5-7(10-9)6(2)8/h6-9H,1,3-5H2,2H3",QOHOOH
"C7H13OH3Q2-1",*C-COOH-COH-C-C-C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(8)6(2)10-9/h6-9H,2-5H2,1H3",QOHOOH
"C7H13OH3Q2-3",C-COOH-C*OH-C-C-C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(8)6(2)10-9/h6,8-9H,3-5H2,1-2H3",QOHOOH
"C7H13OH3Q2-4",C-COOH-COH-*C-C-C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(8)6(2)10-9/h5-9H,3-4H2,1-2H3",QOHOOH
"C7H13OH3Q2-5",C-COOH-COH-C-*C-C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(8)6(2)10-9/h4,6-9H,3,5H2,1-2H3",QOHOOH
"C7H13OH3Q2-6",C-COOH-COH-C-C-*C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(8)6(2)10-9/h3,6-9H,4-5H2,1-2H3",QOHOOH
"C7H13OH2Q7-6",C-COH-C-C-C-*C-COOH,"InChI=1S/C7H15O3/c1-7(8)5-3-2-4-6-10-9/h4,7-9H,2-3,5-6H2,1H3",QOHOOH
"C7H13OH2Q7-5",C-COH-C-C-*C-C-COOH,"InChI=1S/C7H15O3/c1-7(8)5-3-2-4-6-10-9/h2,7-9H,3-6H2,1H3",QOHOOH
"C7H13OH2Q7-4",C-COH-C-*C-C-C-COOH,"InChI=1S/C7H15O3/c1-7(8)5-3-2-4-6-10-9/h3,7-9H,2,4-6H2,1H3",QOHOOH
"C7H13OH2Q7-3",C-COH-*C-C-C-C-COOH,"InChI=1S/C7H15O3/c1-7(8)5-3-2-4-6-10-9/h5,7-9H,2-4,6H2,1H3",QOHOOH
"C7H13OH3Q5-4",C-C-COH-*C-COOH-C-C,"InChI=1S/C7H15O3/c1-3-6(8)5-7(4-2)10-9/h5-9H,3-4H2,1-2H3",QOHOOH
"C7H13OH3Q5-6",C-C-COH-C-COOH-*C-C,"InChI=1S/C7H15O3/c1-3-6(8)5-7(4-2)10-9/h4,6-9H,3,5H2,1-2H3",QOHOOH
"C7H13OH3Q5-3",C-C-C*OH-C-COOH-C-C,"InChI=1S/C7H15O3/c1-3-6(8)5-7(4-2)10-9/h7-9H,3-5H2,1-2H3",QOHOOH
"C7H13OH3Q5-7",C-C-COH-C-COOH-C-*C,"InChI=1S/C7H15O3/c1-3-6(8)5-7(4-2)10-9/h6-9H,2-5H2,1H3",QOHOOH
"C7H13OH3Q5-2",C-*C-COH-C-COOH-C-C,"InChI=1S/C7H15O3/c1-3-6(8)5-7(4-2)10-9/h3,6-9H,4-5H2,1-2H3",QOHOOH
"C7H13OH3Q5-1",*C-C-COH-C-COOH-C-C,"InChI=1S/C7H15O3/c1-3-6(8)5-7(4-2)10-9/h6-9H,1,3-5H2,2H3",QOHOOH
"C7H13OH3Q6-5",C-C-COH-C-*C-COOH-C,"InChI=1S/C7H15O3/c1-3-7(8)5-4-6(2)10-9/h4,6-9H,3,5H2,1-2H3",QOHOOH
"C7H13OH3Q6-7",C-C-COH-C-C-COOH-*C,"InChI=1S/C7H15O3/c1-3-7(8)5-4-6(2)10-9/h6-9H,2-5H2,1H3",QOHOOH
"C7H13OH3Q6-4",C-C-COH-*C-C-COOH-C,"InChI=1S/C7H15O3/c1-3-7(8)5-4-6(2)10-9/h5-9H,3-4H2,1-2H3",QOHOOH
"C7H13OH3Q6-3",C-C-C*OH-C-C-COOH-C,"InChI=1S/C7H15O3/c1-3-7(8)5-4-6(2)10-9/h6,8-9H,3-5H2,1-2H3",QOHOOH
"C7H13OH3Q6-2",C-*C-COH-C-C-COOH-C,"InChI=1S/C7H15O3/c1-3-7(8)5-4-6(2)10-9/h3,6-9H,4-5H2,1-2H3",QOHOOH
"C7H13OH3Q7-6",C-C-COH-C-C-*C-COOH,"InChI=1S/C7H15O3/c1-2-7(8)5-3-4-6-10-9/h4,7-9H,2-3,5-6H2,1H3",QOHOOH
"C7H13OH3Q7-5",C-C-COH-C-*C-C-COOH,"InChI=1S/C7H15O3/c1-2-7(8)5-3-4-6-10-9/h3,7-9H,2,4-6H2,1H3",QOHOOH
"C7H13OH3Q7-4",C-C-COH-*C-C-C-COOH,"InChI=1S/C7H15O3/c1-2-7(8)5-3-4-6-10-9/h5,7-9H,2-4,6H2,1H3",QOHOOH
"C7H13OH3Q7-3",C-C-C*OH-C-C-C-COOH,"InChI=1S/C7H15O3/c1-2-7(8)5-3-4-6-10-9/h8-9H,2-6H2,1H3",QOHOOH
"C7H15-3",C-C-*C-C-C-C-C,"InChI=1S/C7H15/c1-3-5-7-6-4-2/h5H,3-4,6-7H2,1-2H3",R
"C7H13-2D1OOH",COOH-C=C-C-C-C-C,"InChI=1S/C7H14O2/c1-2-3-4-5-6-7-9-8/h5-6,8H,2-4,7H2,1H3",OLE-OOH
"C7H13-2D4OOH",C-C=C-COOH-C-C-C,"InChI=1S/C7H14O2/c1-3-5-7(9-8)6-4-2/h3,5,7-8H,4,6H2,1-2H3",OLE-OOH
"C7H13-2D1O",CO*-C=C-C-C-C-C,"InChI=1S/C7H13O/c1-2-3-4-5-6-7-8/h5-6H,2-4,7H2,1H3",alkRO
"C7H13-2D4O",C-C=C-CO*-C-C-C,"InChI=1S/C7H13O/c1-3-5-7(8)6-4-2/h3,5,7H,4,6H2,1-2H3",alkRO
"C8H16-3",C-C-C-C-C=C-C-C,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h5,7H,3-4,6,8H2,1-2H3",OLE
"I4C8D2",C-C=C-C(-C-C-C)-C,"InChI=1S/C8H16/c1-4-6-8(3)7-5-2/h4,6,8H,5,7H2,1-3H3",OLE
"C7H14OOH2-3",C-COOH-*C-C-C-C-C,"InChI=1S/C7H15O2/c1-3-4-5-6-7(2)9-8/h6-8H,3-5H2,1-2H3",QOOH
"C7H14OOH3-2",C-*C-COOH-C-C-C-C,"InChI=1S/C7H15O2/c1-3-5-6-7(4-2)9-8/h4,7-8H,3,5-6H2,1-2H3",QOOH
"C4H9CHCOCH3",C-CO-*C-C-C-C-C,"InChI=1S/C7H13O/c1-3-4-5-6-7(2)8/h6H,3-5H2,1-2H3",ERR
"C4H9COCHCH3",C-*C-CO-C-C-C-C,"InChI=1S/C7H13O/c1-3-5-6-7(8)4-2/h4H,3,5-6H2,1-2H3",ERR
"NC5H10CHO-1",CO-*C-C-C-C-C,"InChI=1S/C6H11O/c1-2-3-4-5-6-7/h5-6H,2-4H2,1H3",ERR
"C7H14OOH3-2O",C-CO*-COOH-C-C-C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(10-9)6(2)8/h6-7,9H,3-5H2,1-2H3",ERR
"C7H14OOH2-3O",C-COOH-CO*-C-C-C-C,"InChI=1S/C7H15O3/c1-3-4-5-7(8)6(2)10-9/h6-7,9H,3-5H2,1-2H3",ERR
"C7H13OH2-2",C-COH=C-C-C-C-C,"InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h6,8H,3-5H2,1-2H3",oleOH
"C7H13OH3-1",C=C-COH-C-C-C-C,"InChI=1S/C7H14O/c1-3-5-6-7(8)4-2/h4,7-8H,2-3,5-6H2,1H3",oleOH
"C7H13OH3-2",C-C=COH-C-C-C-C,"InChI=1S/C7H14O/c1-3-5-6-7(8)4-2/h4,8H,3,5-6H2,1-2H3",oleOH
"C7H13OH3-4",C-C-COH-C=C-C-C,"InChI=1S/C7H14O/c1-3-5-6-7(8)4-2/h5-8H,3-4H2,1-2H3",oleOH
"C7H13OH3-5",C-C-COH-C-C=C-C,"InChI=1S/C7H14O/c1-3-5-6-7(8)4-2/h3,5,7-8H,4,6H2,1-2H3",oleOH
"C7H13OH3-6",C-C-COH-C-C-C=C,"InChI=1S/C7H14O/c1-3-5-6-7(8)4-2/h3,7-8H,1,4-6H2,2H3",oleOH
"C7H13OH2O2-3",C-^COH-^C-C-C-C-C,"InChI=1S/C7H14O2/c1-3-4-5-6-7(2,8)9-6/h6,8H,3-5H2,1-2H3",ERR
"C7H13OH2O3-7",C-COH-^C-C-C-C-^C,"InChI=1S/C7H14O2/c1-6(8)7-4-2-3-5-9-7/h6-8H,2-5H2,1H3",ERR
"C7H13OH3O1-2",^C-^C-COH-C-C-C-C,"InChI=1S/C7H14O2/c1-2-3-4-6(8)7-5-9-7/h6-8H,2-5H2,1H3",ERR
"C7H13OH3O2-3",C-^C-^COH-C-C-C-C,"InChI=1S/C7H14O2/c1-3-4-5-7(8)6(2)9-7/h6,8H,3-5H2,1-2H3",ERR
"C7H13OH3O2-4",C-^C-COH-^C-C-C-C,"InChI=1S/C7H14O2/c1-3-4-6-7(8)5(2)9-6/h5-8H,3-4H2,1-2H3",ERR
"C7H13OH3O2-5",C-^C-COH-C-^C-C-C,"InChI=1S/C7H14O2/c1-3-6-4-7(8)5(2)9-6/h5-8H,3-4H2,1-2H3",ERR
"C7H13OH3O2-6",C-^C-COH-C-C-^C-C,"InChI=1S/C7H14O2/c1-5-3-4-7(8)6(2)9-5/h5-8H,3-4H2,1-2H3",ERR
"C7H13OH3O3-4",C-C-COH-^C-^C-C-C,"InChI=1S/C7H14O2/c1-3-5(8)7-6(4-2)9-7/h5-8H,3-4H2,1-2H3",ERR
"C7H13OH3O5-6",C-C-COH-C-^C-^C-C,"InChI=1S/C7H14O2/c1-3-6(8)4-7-5(2)9-7/h5-8H,3-4H2,1-2H3",ERR
"C7H13OH3O3-5",C-C-^COH-C-^C-C-C,"InChI=1S/C7H14O2/c1-3-6-5-7(8,4-2)9-6/h6,8H,3-5H2,1-2H3",ERR
"C7H13OH3O5-7",C-C-COH-C-^C-C-^C,"InChI=1S/C7H14O2/c1-2-6(8)5-7-3-4-9-7/h6-8H,2-5H2,1H3",ERR
"C7H13OH3O1-5",^C-C-COH-C-^C-C-C,"InChI=1S/C7H14O2/c1-2-7-5-6(8)3-4-9-7/h6-8H,2-5H2,1H3",ERR
"C7H13OH3O6-7",C-C-COH-C-C-^C-^C,"InChI=1S/C7H14O2/c1-2-6(8)3-4-7-5-9-7/h6-8H,2-5H2,1H3",ERR
"C7H13OH3O4-6",C-C-COH-^C-C-^C-C,"InChI=1S/C7H14O2/c1-3-6(8)7-4-5(2)9-7/h5-8H,3-4H2,1-2H3",ERR
"C7H13OH3O3-6",C-C-^COH-C-C-^C-C,"InChI=1S/C7H14O2/c1-3-7(8)5-4-6(2)9-7/h6,8H,3-5H2,1-2H3",ERR
"C7H13OH3O4-7",C-C-COH-^C-C-C-^C,"InChI=1S/C7H14O2/c1-2-6(8)7-4-3-5-9-7/h6-8H,2-5H2,1H3",ERR
"C7H13OH3O3-7",C-C-^COH-C-C-C-^C,"InChI=1S/C7H14O2/c1-2-7(8)5-3-4-6-9-7/h8H,2-6H2,1H3",ERR
"C7H13OH2Q3-4O2",C-COH-COOH-COO*-C-C-C,"InChI=1S/C7H15O5/c1-3-4-6(11-9)7(12-10)5(2)8/h5-8,10H,3-4H2,1-2H3",ERR
"C7H13OH2Q3-1O2",COO*-COH-COOH-C-C-C-C,"InChI=1S/C7H15O5/c1-2-3-4-7(12-10)6(8)5-11-9/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH2Q3-5O2",C-COH-COOH-C-COO*-C-C,"InChI=1S/C7H15O5/c1-3-6(11-9)4-7(12-10)5(2)8/h5-8,10H,3-4H2,1-2H3",ERR
"C7H13OH2Q3-6O2",C-COH-COOH-C-C-COO*-C,"InChI=1S/C7H15O5/c1-5(11-9)3-4-7(12-10)6(2)8/h5-8,10H,3-4H2,1-2H3",ERR
"C7H13OH2Q3-7O2",C-COH-COOH-C-C-C-COO*,"InChI=1S/C7H15O5/c1-6(8)7(12-10)4-2-3-5-11-9/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH3Q2-1O2",COO*-COOH-COH-C-C-C-C,"InChI=1S/C7H15O5/c1-2-3-4-6(8)7(12-10)5-11-9/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH3Q2-4O2",C-COOH-COH-COO*-C-C-C,"InChI=1S/C7H15O5/c1-3-4-6(12-10)7(8)5(2)11-9/h5-9H,3-4H2,1-2H3",ERR
"C7H13OH3Q2-5O2",C-COOH-COH-C-COO*-C-C,"InChI=1S/C7H15O5/c1-3-6(12-10)4-7(8)5(2)11-9/h5-9H,3-4H2,1-2H3",ERR
"C7H13OH3Q2-6O2",C-COOH-COH-C-C-COO*-C,"InChI=1S/C7H15O5/c1-5(11-9)3-4-7(8)6(2)12-10/h5-8,10H,3-4H2,1-2H3",ERR
"C7H13OH2Q7-6O2",C-COH-C-C-C-COO*-COOH,"InChI=1S/C7H15O5/c1-6(8)3-2-4-7(12-10)5-11-9/h6-9H,2-5H2,1H3",ERR
"C7H13OH2Q7-5O2",C-COH-C-C-COO*-C-COOH,"InChI=1S/C7H15O5/c1-6(8)2-3-7(12-10)4-5-11-9/h6-9H,2-5H2,1H3",ERR
"C7H13OH2Q7-4O2",C-COH-C-COO*-C-C-COOH,"InChI=1S/C7H15O5/c1-6(8)5-7(12-10)3-2-4-11-9/h6-9H,2-5H2,1H3",ERR
"C7H13OH2Q7-3O2",C-COH-COO*-C-C-C-COOH,"InChI=1S/C7H15O5/c1-6(8)7(12-10)4-2-3-5-11-9/h6-9H,2-5H2,1H3",ERR
"C7H13OH3Q5-4O2",C-C-COH-COO*-COOH-C-C,"InChI=1S/C7H15O5/c1-3-5(8)7(12-10)6(4-2)11-9/h5-9H,3-4H2,1-2H3",ERR
"C7H13OH3Q5-6O2",C-C-COH-C-COOH-COO*-C,"InChI=1S/C7H15O5/c1-3-6(8)4-7(12-10)5(2)11-9/h5-8,10H,3-4H2,1-2H3",ERR
"C7H13OH3Q5-7O2",C-C-COH-C-COOH-C-COO*,"InChI=1S/C7H15O5/c1-2-6(8)5-7(12-10)3-4-11-9/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH3Q5-2O2",C-COO*-COH-C-COOH-C-C,"InChI=1S/C7H15O5/c1-3-6(12-10)4-7(8)5(2)11-9/h5-8,10H,3-4H2,1-2H3",ERR
"C7H13OH3Q5-1O2",COO*-C-COH-C-COOH-C-C,"InChI=1S/C7H15O5/c1-2-7(12-10)5-6(8)3-4-11-9/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH3Q6-5O2",C-C-COH-C-COO*-COOH-C,"InChI=1S/C7H15O5/c1-3-6(8)4-7(12-10)5(2)11-9/h5-9H,3-4H2,1-2H3",ERR
"C7H13OH3Q6-7O2",C-C-COH-C-C-COOH-COO*,"InChI=1S/C7H15O5/c1-2-6(8)3-4-7(12-10)5-11-9/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH3Q6-4O2",C-C-COH-COO*-C-COOH-C,"InChI=1S/C7H15O5/c1-3-6(8)7(12-10)4-5(2)11-9/h5-9H,3-4H2,1-2H3",ERR
"C7H13OH3Q6-2O2",C-COO*-COH-C-C-COOH-C,"InChI=1S/C7H15O5/c1-5(11-9)3-4-7(8)6(2)12-10/h5-9H,3-4H2,1-2H3",ERR
"C7H13OH3Q7-6O2",C-C-COH-C-C-COO*-COOH,"InChI=1S/C7H15O5/c1-2-6(8)3-4-7(12-10)5-11-9/h6-9H,2-5H2,1H3",ERR
"C7H13OH3Q7-5O2",C-C-COH-C-COO*-C-COOH,"InChI=1S/C7H15O5/c1-2-6(8)5-7(12-10)3-4-11-9/h6-9H,2-5H2,1H3",ERR
"C7H13OH3Q7-4O2",C-C-COH-COO*-C-C-COOH,"InChI=1S/C7H15O5/c1-2-6(8)7(12-10)4-3-5-11-9/h6-9H,2-5H2,1H3",ERR
"C7H131OH2Q3",C=COH-COOH-C-C-C-C,"InChI=1S/C7H14O3/c1-3-4-5-7(10-9)6(2)8/h7-9H,2-5H2,1H3",OHoleOOH
"C7H133OH3Q2",C-COOH-COH=C-C-C-C,"InChI=1S/C7H14O3/c1-3-4-5-7(8)6(2)10-9/h5-6,8-9H,3-4H2,1-2H3",OHoleOOH
"C7H134OH3Q2",C-COOH-COH-C=C-C-C,"InChI=1S/C7H14O3/c1-3-4-5-7(8)6(2)10-9/h4-9H,3H2,1-2H3",OHoleOOH
"C7H135OH3Q2",C-COOH-COH-C-C=C-C,"InChI=1S/C7H14O3/c1-3-4-5-7(8)6(2)10-9/h3-4,6-9H,5H2,1-2H3",OHoleOOH
"C7H136OH3Q2",C-COOH-COH-C-C-C=C,"InChI=1S/C7H14O3/c1-3-4-5-7(8)6(2)10-9/h3,6-9H,1,4-5H2,2H3",OHoleOOH
"C7H122OH2Q7",C-COH=C-C-C-C-COOH,"InChI=1S/C7H14O3/c1-7(8)5-3-2-4-6-10-9/h5,8-9H,2-4,6H2,1H3",OHoleOOH
"C7H123OH3Q5",C-C-COH=C-COOH-C-C,"InChI=1S/C7H14O3/c1-3-6(8)5-7(4-2)10-9/h5,7-9H,3-4H2,1-2H3",OHoleOOH
"C7H121OH5Q3",C-C-COH-C-COOH-C=C,"InChI=1S/C7H14O3/c1-3-6(8)5-7(4-2)10-9/h4,6-9H,2-3,5H2,1H3",OHoleOOH
"C7H121OH3Q5",C=C-COH-C-COOH-C-C,"InChI=1S/C7H14O3/c1-3-6(8)5-7(4-2)10-9/h3,6-9H,1,4-5H2,2H3",OHoleOOH
"C7H122OH3Q5",C-C=COH-C-COOH-C-C,"InChI=1S/C7H14O3/c1-3-6(8)5-7(4-2)10-9/h3,7-9H,4-5H2,1-2H3",OHoleOOH
"C7H123OH5Q2",C-C-COH-C=C-COOH-C,"InChI=1S/C7H14O3/c1-3-7(8)5-4-6(2)10-9/h4-9H,3H2,1-2H3",OHoleOOH
"C7H123OH3Q6",C-C-COH=C-C-COOH-C,"InChI=1S/C7H14O3/c1-3-7(8)5-4-6(2)10-9/h5-6,8-9H,3-4H2,1-2H3",OHoleOOH
"C7H121OH3Q6",C=C-COH-C-C-COOH-C,"InChI=1S/C7H14O3/c1-3-7(8)5-4-6(2)10-9/h3,6-9H,1,4-5H2,2H3",OHoleOOH
"C7H122OH3Q6",C-C=COH-C-C-COOH-C,"InChI=1S/C7H14O3/c1-3-7(8)5-4-6(2)10-9/h3,6,8-9H,4-5H2,1-2H3",OHoleOOH
"C7H122OH5Q1",C-C-COH-C-C=C-COOH,"InChI=1S/C7H14O3/c1-2-7(8)5-3-4-6-10-9/h3-4,7-9H,2,5-6H2,1H3",OHoleOOH
"C7H123OH5Q1",C-C-COH-C=C-C-COOH,"InChI=1S/C7H14O3/c1-2-7(8)5-3-4-6-10-9/h3,5,7-9H,2,4,6H2,1H3",OHoleOOH
"C7H123OH3Q7",C-C-COH=C-C-C-COOH,"InChI=1S/C7H14O3/c1-2-7(8)5-3-4-6-10-9/h5,8-9H,2-4,6H2,1H3",OHoleOOH
"C7H13OH2KET3-4",C-COH-CO-COOH-C-C-C,"InChI=1S/C7H14O4/c1-3-4-6(11-10)7(9)5(2)8/h5-6,8,10H,3-4H2,1-2H3",OHKHP
"C7H13OH2KET3-1",COOH-COH-CO-C-C-C-C,"InChI=1S/C7H14O4/c1-2-3-4-6(8)7(9)5-11-10/h7,9-10H,2-5H2,1H3",OHKHP
"C7H13OH2KET3-5",C-COH-CO-C-COOH-C-C,"InChI=1S/C7H14O4/c1-3-6(11-10)4-7(9)5(2)8/h5-6,8,10H,3-4H2,1-2H3",OHKHP
"C7H13OH2KET3-6",C-COH-CO-C-C-COOH-C,"InChI=1S/C7H14O4/c1-5(11-10)3-4-7(9)6(2)8/h5-6,8,10H,3-4H2,1-2H3",OHKHP
"C7H13OH2KET3-7",C-COH-CO-C-C-C-COOH,"InChI=1S/C7H14O4/c1-6(8)7(9)4-2-3-5-11-10/h6,8,10H,2-5H2,1H3",OHKHP
"C7H13OH3KET2-1",COOH-CO-COH-C-C-C-C,"InChI=1S/C7H14O4/c1-2-3-4-6(8)7(9)5-11-10/h6,8,10H,2-5H2,1H3",OHKHP
"C7H13OH3KET2-4",C-CO-COH-COOH-C-C-C,"InChI=1S/C7H14O4/c1-3-4-6(11-10)7(9)5(2)8/h6-7,9-10H,3-4H2,1-2H3",OHKHP
"C7H13OH3KET2-5",C-CO-COH-C-COOH-C-C,"InChI=1S/C7H14O4/c1-3-6(11-10)4-7(9)5(2)8/h6-7,9-10H,3-4H2,1-2H3",OHKHP
"C7H13OH3KET2-6",C-CO-COH-C-C-COOH-C,"InChI=1S/C7H14O4/c1-5(11-10)3-4-7(9)6(2)8/h5,7,9-10H,3-4H2,1-2H3",OHKHP
"C7H12OH2KET7-6",C-COH-C-C-C-COOH-CO,"InChI=1S/C7H14O4/c1-6(9)3-2-4-7(5-8)11-10/h5-7,9-10H,2-4H2,1H3",OHKHP
"C7H12OH2KET7-5",C-COH-C-C-COOH-C-CO,"InChI=1S/C7H14O4/c1-6(9)2-3-7(11-10)4-5-8/h5-7,9-10H,2-4H2,1H3",OHKHP
"C7H12OH2KET7-4",C-COH-C-COOH-C-C-CO,"InChI=1S/C7H14O4/c1-6(9)5-7(11-10)3-2-4-8/h4,6-7,9-10H,2-3,5H2,1H3",OHKHP
"C7H12OH2KET7-3",C-COH-COOH-C-C-C-CO,"InChI=1S/C7H14O4/c1-6(9)7(11-10)4-2-3-5-8/h5-7,9-10H,2-4H2,1H3",OHKHP
"C7H12OH3KET5-4",C-C-COH-COOH-CO-C-C,"InChI=1S/C7H14O4/c1-3-5(8)7(11-10)6(9)4-2/h5,7-8,10H,3-4H2,1-2H3",OHKHP
