H                            InChI=1S/H
IC8Q15-1AR                   InChI=1S/C8H17O4/c1-7(5-11-9)4-8(2,3)6-12-10/h7,9-10H,2,4-6H2,1,3H3
C8H7O-1                      InChI=1S/C8H7O/c1-2-4-8-7(3-1)5-6-9-8/h1-5H,6H2
C6H5CHOOCH3                  InChI=1S/C8H9O2/c1-7(10-9)8-5-3-2-4-6-8/h2-7H,1H3
IC8KET5-1                    InChI=1S/C8H16O3/c1-7(5-9)4-8(2,3)6-11-10/h5,7,10H,4,6H2,1-3H3
IC8Q15-3R                    InChI=1S/C8H17O4/c1-7(5-11-9)4-8(2,3)6-12-10/h4,7,9-10H,5-6H2,1-3H3
CH3C6H4CO                    InChI=1S/C8H7O/c1-7-2-4-8(6-9)5-3-7/h2-5H,1H3
C6H5CH2CH2OO                 InChI=1S/C8H9O2/c9-10-7-6-8-4-2-1-3-5-8/h1-5H,6-7H2
IC8KET5-3                    InChI=1S/C8H16O3/c1-6(5-9)7(11-10)8(2,3)4/h5-7,10H,1-4H3
IC8Q15-4R                    InChI=1S/C8H17O4/c1-7(5-11-9)4-8(2,3)6-12-10/h9-10H,4-6H2,1-3H3
CHOC6H4CH2                   InChI=1S/C8H5O/c1-7-4-2-3-5-8(7)6-9/h2-6H
O-CH3C6H4CH2OOH              InChI=1S/C8H10O2/c1-7-4-2-3-5-8(7)6-10-9/h2-5,9H,6H2,1H3
IC8KET5-4                    InChI=1S/C8H16O3/c1-7(2,3)5-8(4,6-9)11-10/h6,10H,5H2,1-4H3
IC8Q15-5AR                   InChI=1S/C8H17O4/c1-7(5-11-9)4-8(2,3)6-12-10/h7,9-10H,1,4-6H2,2-3H3
C6H5CH2CO                    InChI=1S/C8H7O/c9-7-6-8-4-2-1-3-5-8/h1-5H,6H2
P-CH3C6H4CH2OOH              InChI=1S/C8H10O2/c1-7-2-4-8(5-3-7)6-10-9/h2-5,9H,6H2,1H3
IC8KET5-5A                   InChI=1S/C8H16O3/c1-8(2,3)4-7(5-9)6-11-10/h5,7,10H,4,6H2,1-3H3
IC8Q34-1R                    InChI=1S/C8H17O4/c1-7(2,3)6(11-9)8(4,5)12-10/h6,9-10H,1H2,2-5H3
C6H5COCH2                    InChI=1S/C8H7O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H2
IC4H7OOIC4H7                 InChI=1S/C8H14O2/c1-7(2)5-9-10-6-8(3)4/h1,3,5-6H2,2,4H3
IC8O11A-1BOOH                InChI=1S/C8H16O3/c1-7(2)3-8(6-11-9)4-10-5-8/h7,9H,3-6H2,1-2H3
IC8Q34-5R                    InChI=1S/C8H17O4/c1-7(2,3)6(11-9)8(4,5)12-10/h6,9-10H,4H2,1-3,5H3
C8H8O                        InChI=1S/C8H8O/c1-2-4-8-7(3-1)5-6-9-8/h1-4H,5-6H2
IC8D3-1O2R                   InChI=1S/C8H15O2/c1-7(2)5-8(3,4)6-10-9/h5H,6H2,1-4H3
IC8O11A-3OOH                 InChI=1S/C8H16O3/c1-6(2)7(11-9)8(3)4-10-5-8/h6-7,9H,4-5H2,1-3H3
IC8Q35-1R                    InChI=1S/C8H17O4/c1-6(5-11-9)7(12-10)8(2,3)4/h6-7,9-10H,2,5H2,1,3-4H3
HOC6H4C2H3                   InChI=1S/C8H8O/c1-2-7-5-3-4-6-8(7)9/h2-6,9H,1H2
IC8D4-1O2R                   InChI=1S/C8H15O2/c1-7(2)5-8(3,4)6-10-9/h1,5-6H2,2-4H3
IC8O11A-4OOH                 InChI=1S/C8H16O3/c1-7(2,11-9)4-8(3)5-10-6-8/h9H,4-6H2,1-3H3
IC8Q35-4R                    InChI=1S/C8H17O4/c1-6(5-11-9)7(12-10)8(2,3)4/h7,9-10H,5H2,1-4H3
CH3C6H4CHO                   InChI=1S/C8H8O/c1-7-2-4-8(6-9)5-3-7/h2-6H,1H3
IC8D3OOH1-1AR                InChI=1S/C8H15O2/c1-7(2)5-8(3,4)6-10-9/h5,9H,3,6H2,1-2,4H3
IC8O11A-5OOH                 InChI=1S/C8H16O3/c1-7(4-11-9)3-8(2)5-10-6-8/h7,9H,3-6H2,1-2H3
IC8Q35-5AR                   InChI=1S/C8H17O4/c1-6(5-11-9)7(12-10)8(2,3)4/h6-7,9-10H,1,5H2,2-4H3
O-XYLET                      InChI=1S/C8H8O/c1-2-4-8-6-9-5-7(8)3-1/h1-4H,5-6H2
IC8D4OOH1-1AR                InChI=1S/C8H15O2/c1-7(2)5-8(3,4)6-10-9/h9H,1,3,5-6H2,2,4H3
IC8O13-1AOOH                 InChI=1S/C8H16O3/c1-6(2)7-8(3,4-10-7)5-11-9/h6-7,9H,4-5H2,1-3H3
IC8Q45-1R                    InChI=1S/C8H17O4/c1-7(2,3)5-8(4,12-10)6-11-9/h9-10H,1,5-6H2,2-4H3
XYLMETHIDE                   InChI=1S/C8H8O/c1-6-4-3-5-8(9)7(6)2/h3-5H,2H2,1H3
IC8D4OOH1-3R                 InChI=1S/C8H15O2/c1-7(2)5-8(3,4)6-10-9/h5,9H,1,6H2,2-4H3
IC8O13-4OOH                  InChI=1S/C8H16O3/c1-7(2)5-10-6(7)8(3,4)11-9/h6,9H,5H2,1-4H3
IC8Q45-3R                    InChI=1S/C8H17O4/c1-7(2,3)5-8(4,12-10)6-11-9/h5,9-10H,6H2,1-4H3
C6H5CH2CHO                   InChI=1S/C8H8O/c9-7-6-8-4-2-1-3-5-8/h1-5,7H,6H2
IC8O13-5OOH                  InChI=1S/C8H16O3/c1-6(4-11-9)7-8(2,3)5-10-7/h6-7,9H,4-5H2,1-3H3
IC8Q45-5AR                   InChI=1S/C8H17O4/c1-7(2,3)5-8(4,12-10)6-11-9/h9-10H,4-6H2,1-3H3
HOC6H4C2H4                   InChI=1S/C8H9O/c1-2-7-5-3-4-6-8(7)9/h3-6,9H,1-2H2
IC8KET1-1AO                  InChI=1S/C8H15O2/c1-7(2)4-8(3,5-9)6-10/h5,7H,4,6H2,1-3H3
IC8O14-1AOOH                 InChI=1S/C8H16O3/c1-7(2)4-8(3,5-10-7)6-11-9/h9H,4-6H2,1-3H3
IC8Q55A-1R                   InChI=1S/C8H17O4/c1-8(2,3)4-7(5-11-9)6-12-10/h7,9-10H,1,4-6H2,2-3H3
CH3C6H4OCH2                  InChI=1S/C8H9O/c1-7-5-3-4-6-8(7)9-2/h3-6H,2H2,1H3
IC8KET1-3O                   InChI=1S/C8H15O2/c1-6(2)7(10)8(3,4)5-9/h5-7H,1-4H3
IC8O14-3OOH                  InChI=1S/C8H16O3/c1-7(2)5-10-8(3,4)6(7)11-9/h6,9H,5H2,1-4H3
IC8Q55A-3R                   InChI=1S/C8H17O4/c1-8(2,3)4-7(5-11-9)6-12-10/h4,7,9-10H,5-6H2,1-3H3
CH2C6H4OCH3                  InChI=1S/C8H9O/c1-7-5-3-4-6-8(7)9-2/h3-6H,1H2,2H3
IC8KET1-4O                   InChI=1S/C8H15O2/c1-7(2,6-9)5-8(3,4)10/h6H,5H2,1-4H3
IC8O14-5OOH                  InChI=1S/C8H16O3/c1-7(2)4-8(3,6-11-9)10-5-7/h9H,4-6H2,1-3H3
IC8Q55A-4R                   InChI=1S/C8H17O4/c1-8(2,3)4-7(5-11-9)6-12-10/h9-10H,4-6H2,1-3H3
CH3C6H4CH2O                  InChI=1S/C8H9O/c1-7-4-2-3-5-8(7)6-9/h2-5H,6H2,1H3
IC8KET1-5O                   InChI=1S/C8H15O2/c1-7(5-9)4-8(2,3)6-10/h6-7H,4-5H2,1-3H3
IC8O15-1AOOH                 InChI=1S/C8H16O3/c1-7-3-8(2,6-11-9)5-10-4-7/h7,9H,3-6H2,1-2H3
C6H5CCOH                     InChI=1S/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2
CH3C6H4CYCH2O                InChI=1S/C8H9O/c1-7-4-2-3-5-8(7)6-9-8/h2-5H,6H2,1H3
IC8KET3-1O                   InChI=1S/C8H15O2/c1-6(2)7(10)8(3,4)5-9/h6H,5H2,1-4H3
IC8O15-3OOH                  InChI=1S/C8H16O3/c1-6-4-10-5-8(2,3)7(6)11-9/h6-7,9H,4-5H2,1-3H3
C6H5CJCOH                    InChI=1S/C8H9O/c9-7-6-8-4-2-1-3-5-8/h1-6,9H,7H2
C6H5CCJOH                    InChI=1S/C8H9O/c9-7-6-8-4-2-1-3-5-8/h1-5,7,9H,6H2
C6H5C(OOJ)COH                InChI=1S/C8H9O3/c9-6-8(11-10)7-4-2-1-3-5-7/h1-5,8-9H,6H2
C9H7                         InChI=1S/C9H7/c1-2-5-9-7-3-6-8(9)4-1/h1-7H
O-XYLCH2                     InChI=1S/C9H11/c1-7-4-5-8(2)9(3)6-7/h4-6H,2H2,1,3H3
O-XYLCO                      InChI=1S/C9H9O/c1-7-3-4-9(6-10)8(2)5-7/h3-5H,1-2H3
CHOTOLCH2O                   InChI=1S/C9H9O2/c1-7-2-3-8(5-10)9(4-7)6-11/h2-4,6H,5H2,1H3
C6H5CH2CCH                   InChI=1S/C9H8/c1-2-6-9-7-4-3-5-8-9/h1,3-5,7-8H,6H2
P-XYLCH2                     InChI=1S/C9H11/c1-7-4-5-8(2)9(3)6-7/h4-6H,1H2,2-3H3
PCHOTOLCH2                   InChI=1S/C9H9O/c1-7-3-4-9(6-10)5-8(7)2/h3-6H,1H2,2H3
O-XYLCH2OO                   InChI=1S/C9H11O2/c1-7-3-4-9(6-11-10)8(2)5-7/h3-5H,6H2,1-2H3
IND                          InChI=1S/C9H8/c1-2-5-9-7-3-6-8(9)4-1/h1-6H,7H2
CH3C6H4CHCH3                 InChI=1S/C9H11/c1-3-9-7-5-4-6-8(9)2/h3-7H,1-2H3
P-XYLCO                      InChI=1S/C9H9O/c1-7-3-4-9(6-10)5-8(7)2/h3-5H,1-2H3
P-XYLCH2OO                   InChI=1S/C9H11O2/c1-7-3-4-9(6-11-10)5-8(7)2/h3-5H,6H2,1-2H3
T135MBJ                      InChI=1S/C9H11/c1-7-4-8(2)6-9(3)5-7/h4-6H,1H2,2-3H3
C2H3C6H4CH2O                 InChI=1S/C9H9O/c1-2-8-5-3-4-6-9(8)7-10/h2-6H,1,7H2
O-CH2TOLCH2OOH               InChI=1S/C9H11O2/c1-7-3-4-9(6-11-10)8(2)5-7/h3-5,10H,2,6H2,1H3
T124MBZ                      InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3
O-XYLCHO                     InChI=1S/C9H10O/c1-7-3-4-9(6-10)8(2)5-7/h3-6H,1-2H3
CH3A1CHOOCH3                 InChI=1S/C9H11O2/c1-7-5-3-4-6-9(7)8(2)11-10/h3-6,8H,1-2H3
CH2C6H4C2H3                  InChI=1S/C9H9/c1-3-9-7-5-4-6-8(9)2/h3-7H,1-2H2
T135MBZ                      InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3
P-XYLCHO                     InChI=1S/C9H10O/c1-7-3-4-9(6-10)5-8(7)2/h3-6H,1-2H3
O-XYLCH2OOH                  InChI=1S/C9H12O2/c1-7-3-4-9(6-11-10)8(2)5-7/h3-5,10H,6H2,1-2H3
CH3C6H4C2H5                  InChI=1S/C9H12/c1-3-9-7-5-4-6-8(9)2/h4-7H,3H2,1-2H3
CH3TOLETCOC                  InChI=1S/C9H10O/c1-7-2-3-8-5-10-6-9(8)4-7/h2-4H,5-6H2,1H3
P-XYLCH2OOH                  InChI=1S/C9H12O2/c1-7-3-4-9(6-11-10)5-8(7)2/h3-5,10H,6H2,1-2H3
P-MEXYLYLE                   InChI=1S/C9H10/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-2H2,3H3
C9H6O                        InChI=1S/C9H6O/c10-9-6-5-7-3-1-2-4-8(7)9/h1-6H
O-XYLCH2O                    InChI=1S/C9H11O/c1-7-3-4-9(6-10)8(2)5-7/h3-5H,6H2,1-2H3
TMBKET                       InChI=1S/C9H10O3/c1-7-2-3-8(5-10)9(4-7)6-12-11/h2-5,11H,6H2,1H3
MEXYLYLE                     InChI=1S/C9H10/c1-7-4-5-8(2)9(3)6-7/h4-6H,2-3H2,1H3
C2H3C6H4CO                   InChI=1S/C9H7O/c1-2-8-5-3-4-6-9(8)7-10/h2-6H,1H2
P-XYLCH2O                    InChI=1S/C9H11O/c1-7-3-4-9(6-10)5-8(7)2/h3-5H,6H2,1-2H3
O2CH2TOLCH2OOH               InChI=1S/C9H11O4/c1-7-2-3-8(5-12-10)9(4-7)6-13-11/h2-4,11H,5-6H2,1H3
MEBZCYBUT                    InChI=1S/C9H10/c1-7-2-3-8-4-5-9(8)6-7/h2-3,6H,4-5H2,1H3
C9H7O                        InChI=1S/C9H7O/c10-9-6-5-7-3-1-2-4-8(7)9/h1-6,9H
CHOTOLCO                     InChI=1S/C9H7O2/c1-7-2-3-8(5-10)9(4-7)6-11/h2-4,6H,1H3
CH3C6H4C2H3                  InChI=1S/C9H10/c1-3-9-7-5-4-6-8(9)2/h3-7H,1H2,2H3
C2H3C6H4CHO                  InChI=1S/C9H8O/c1-2-8-5-3-4-6-9(8)7-10/h2-7H,1H2
CHOTOLCHO                    InChI=1S/C9H8O2/c1-7-2-3-8(5-10)9(4-7)6-11/h2-6H,1H3
NAPHTHYNE12                  InChI=1S/C10H6/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-7H
NAPHV                        InChI=1S/C10H7/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-8H
C9H6CH3                      InChI=1S/C10H9/c1-8-6-7-9-4-2-3-5-10(8)9/h2-7H,1H3
C10H10                       InChI=1S/C10H10/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-7H,4,8H2
NAPHTHYNE23                  InChI=1S/C10H6/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-8H
C9H7CH2                      InChI=1S/C10H9/c1-8-6-7-9-4-2-3-5-10(8)9/h2-8H,1H2
NAPHO                        InChI=1S/C10H7O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H
O-C2HC6H4C2H                 InChI=1S/C10H6/c1-3-9-7-5-6-8-10(9)4-2/h1-2,5-8H
C10H9                        InChI=1S/C10H9/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-8H,4H2
NAPHOH                       InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H
INDCH                        InChI=1S/C10H7/c1-8-6-7-9-4-2-3-5-10(8)9/h1-7H
C9H7CH3                      InChI=1S/C10H10/c1-8-6-7-9-4-2-3-5-10(8)9/h2-8H,1H3
NAPH-                        InChI=1S/C10H7/c1-2-6-10-8-4-3-7-9(10)5-1/h1-7H
NAPH                         InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H
A1C4H5                       InChI=1S/C10H10/c1-2-3-7-10-8-5-4-6-9-10/h2-9H,1H2
A2CH2                        InChI=1S/C11H9/c1-9-5-4-7-10-6-2-3-8-11(9)10/h2-8H,1H2
A2CH3                        InChI=1S/C11H10/c1-9-5-4-7-10-6-2-3-8-11(9)10/h2-8H,1H3
A2OHCH3                      InChI=1S/C11H10O/c1-8-10-5-3-2-4-9(10)6-7-11(8)12/h2-7,12H,1H3
M-O2C6H4A1CH3                InChI=1S/C11H9O2/c1-8-6-10(13-12)7-9-4-2-3-5-11(8)9/h2-7H,1H3
A2CH2O                       InChI=1S/C11H9O/c12-8-10-6-3-5-9-4-1-2-7-11(9)10/h1-7H,8H2
A2CHO                        InChI=1S/C11H8O/c12-8-10-6-3-5-9-4-1-2-7-11(9)10/h1-8H
C11H9O-LIN                   InChI=1S/C11H9O2/c1-9-4-2-5-10(6-3-7-12)11(9)8-13/h2-6,8H,1H3
O2A2CH3                      InChI=1S/C11H9O2/c1-8-4-2-5-9-6-3-7-10(13-12)11(8)9/h2-7H,1H3
A2CHOH                       InChI=1S/C11H9O/c12-8-10-6-3-5-9-4-1-2-7-11(9)10/h1-8,12H
C6H3A1CH3                    InChI=1S/C11H9/c1-9-5-4-7-10-6-2-3-8-11(9)10/h2,4-8H,1H3
OA2CH3                       InChI=1S/C11H9O/c1-8-3-2-4-9-5-6-10(12)7-11(8)9/h2-7H,1H3
A2CH2OO                      InChI=1S/C11H9O2/c12-13-8-10-6-3-5-9-4-1-2-7-11(9)10/h1-7H,8H2
A2CO                         InChI=1S/C11H7O/c12-8-10-6-3-5-9-4-1-2-7-11(9)10/h1-7H
C6H4A1CH3                    InChI=1S/C11H9/c1-9-5-4-7-10-6-2-3-8-11(9)10/h2-4,6-8H,1H3
OC6H4A1CH2                   InChI=1S/C11H8O/c1-8-10-5-3-2-4-9(10)6-7-11(8)12/h2-7H,1H2
A2CH2OOH                     InChI=1S/C11H10O2/c12-13-8-10-6-3-5-9-4-1-2-7-11(9)10/h1-7,12H,8H2
A2OCH3                       InChI=1S/C11H9O/c1-8-10-5-3-2-4-9(10)6-7-11(8)12/h2-7H,1H3
HOA2CH3                      InChI=1S/C11H10O/c1-8-3-2-4-9-5-6-10(12)7-11(8)9/h2-7,12H,1H3
O-O2C6H4A1CH3                InChI=1S/C11H9O2/c1-8-10-5-3-2-4-9(10)6-7-11(8)13-12/h2-7H,1H3
CHOCCH3ACO1-5                InChI=1S/C11H9O2/c12-7-10-9-4-2-1-3-8(9)5-6-11(10)13/h1-6,13H,7H2
C14H11                       InChI=1S/C14H11/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-11H
C14H14                       InChI=1S/C14H14/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-10H,11-12H2
C14H12OOH                    InChI=1S/C14H13O2/c15-16-14(13-9-5-2-6-10-13)11-12-7-3-1-4-8-12/h1-11,14-15H
C14H12O2H-1O2                InChI=1S/C14H13O4/c15-17-13(11-7-3-1-4-8-11)14(18-16)12-9-5-2-6-10-12/h1-10,13-15H
C14H12                       InChI=1S/C14H12/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-12H
C14H13O                      InChI=1S/C14H13O/c15-14(13-9-5-2-6-10-13)11-12-7-3-1-4-8-12/h1-10,14H,11H2
C14H13OOH                    InChI=1S/C14H14O2/c15-16-14(13-9-5-2-6-10-13)11-12-7-3-1-4-8-12/h1-10,14-15H,11H2
C14H13                       InChI=1S/C14H13/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-11H,12H2
C14H13OO                     InChI=1S/C14H13O2/c15-16-14(13-9-5-2-6-10-13)11-12-7-3-1-4-8-12/h1-10,14H,11H2
C14H11O-1O2H                 InChI=1S/C14H12O3/c15-13(11-7-3-1-4-8-11)14(17-16)12-9-5-2-6-10-12/h1-10,14,16H
P-XYLDIMERJ                  InChI=1S/C16H17/c1-13-3-7-15(8-4-13)11-12-16-9-5-14(2)6-10-16/h3-11H,12H2,1-2H3
O-XYLDIMERJ                  InChI=1S/C16H17/c1-13-7-3-5-9-15(13)11-12-16-10-6-4-8-14(16)2/h3-11H,12H2,1-2H3
P-XYLDIMER                   InChI=1S/C16H18/c1-13-3-7-15(8-4-13)11-12-16-9-5-14(2)6-10-16/h3-10H,11-12H2,1-2H3
O-XYLDIMER                   InChI=1S/C16H18/c1-13-7-3-5-9-15(13)11-12-16-10-6-4-8-14(16)2/h3-10H,11-12H2,1-2H3
R-TMBDIMER                   InChI=1S/C18H21/c1-13-5-7-17(15(3)11-13)9-10-18-8-6-14(2)12-16(18)4/h5-9,11-12H,10H2,1-4H3
R-TMB135DIMER                InChI=1S/C18H21/c1-13-7-14(2)10-17(9-13)5-6-18-11-15(3)8-16(4)12-18/h5,7-12H,6H2,1-4H3
TMBDIMER                     InChI=1S/C18H22/c1-13-5-7-17(15(3)11-13)9-10-18-8-6-14(2)12-16(18)4/h5-8,11-12H,9-10H2,1-4H3
TMB135DIMER                  InChI=1S/C18H22/c1-13-7-14(2)10-17(9-13)5-6-18-11-15(3)8-16(4)12-18/h7-12H,5-6H2,1-4H3
C7H6-1                       InChI=1S/C7H6/c1-2-7-5-3-4-6-7/h1,3-5H,6H2
CHXD13-5M                    InChI=1S/C7H10/c1-7-5-3-2-4-6-7/h2-5,7H,6H2,1H3
CHXD14-3M                    InChI=1S/C7H10/c1-7-5-3-2-4-6-7/h3-7H,2H2,1H3
C12H10                       InChI=1S/C12H10/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h1-10H
C12H9                        InChI=1S/C12H9/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h1-9H
TRIPHENYLENE                 InChI=1S/C18H12/c1-2-8-14-13(7-1)15-9-3-4-11-17(15)18-12-6-5-10-16(14)18/h1-12H
ISOC9H9                      InChI=1S/C9H9/c1-8(2)9-6-4-3-5-7-9/h3-7H,1-2H2
IC12H12-A                    InChI=1S/C12H12/c1-3-4-8-11(2)12-9-6-5-7-10-12/h4-7,9-10H,1-2,8H2
IC12H12-P                    InChI=1S/C12H12/c1-3-4-8-11(2)12-9-6-5-7-10-12/h1,5-7,9-10H,2,4,8H2
C12H9-PM                     InChI=1S/C12H9/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h1-5,7-10H
NAPHCHCCH3-1                 InChI=1S/C13H11/c1-2-6-11-8-5-9-12-7-3-4-10-13(11)12/h3-10H,1H3
NAPHCCCH3-1                  InChI=1S/C13H10/c1-2-6-11-8-5-9-12-7-3-4-10-13(11)12/h3-5,7-10H,1H3
NAPHCHCCH2-1                 InChI=1S/C13H10/c1-2-6-11-8-5-9-12-7-3-4-10-13(11)12/h3-10H,1H2
A2C2H-1                      InChI=1S/C12H8/c1-2-10-7-5-8-11-6-3-4-9-12(10)11/h1,3-9H
A2CYC5                       InChI=1S/C13H10/c1-2-6-12-10(4-1)8-9-11-5-3-7-13(11)12/h1-6,8-9H,7H2
ISOC13H11                    InChI=1S/C13H11/c1-10(2)12-9-5-7-11-6-3-4-8-13(11)12/h3-9H,1-2H2
NAPHCH2CCH2-1                InChI=1S/C13H11/c1-2-6-11-8-5-9-12-7-3-4-10-13(11)12/h3-5,7-10H,1,6H2
NAPHCH2CCH-1                 InChI=1S/C13H10/c1-2-6-11-8-5-9-12-7-3-4-10-13(11)12/h1,3-5,7-10H,6H2
NAPHC3H4                     InChI=1S/C13H11/c1-2-6-11-8-5-9-12-7-3-4-10-13(11)12/h2-10H,1H2
A2R5                         InChI=1S/C12H8/c1-3-9-4-2-6-11-8-7-10(5-1)12(9)11/h1-8H
C6H5C3H4                     InChI=1S/C9H9/c1-2-6-9-7-4-3-5-8-9/h2-8H,1H2
CYC7RAD                      InChI=1S/C7H7/c1-2-4-6-7-5-3-1/h1-7H
CYC7TRIENE                   InChI=1S/C7H8/c1-2-4-6-7-5-3-1/h1-6H,7H2
C5H6-L                       InChI=1S/C5H6/c1-3-5-4-2/h1,4-5H,2H3
IC6-1R                       InChI=1S/C6H13/c1-4-5-6(2)3/h6H,2,4-5H2,1,3H3
PHENYLA2-2                   InChI=1S/C16H12/c1-2-6-13(7-3-1)16-11-10-14-8-4-5-9-15(14)12-16/h1-12H
PHENYLA2-1                   InChI=1S/C16H12/c1-2-7-13(8-3-1)16-12-6-10-14-9-4-5-11-15(14)16/h1-12H
ANTHRACENE                   InChI=1S/C14H10/c1-2-6-12-10-14-8-4-3-7-13(14)9-11(12)5-1/h1-10H
PYRENE                       InChI=1S/C16H10/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h1-10H
RPYRENE1                     InChI=1S/C16H9/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h1-5,7-10H
ALLYLNAPH-1                  InChI=1S/C13H12/c1-2-6-11-8-5-9-12-7-3-4-10-13(11)12/h2-5,7-10H,1,6H2
A2C2HV                       InChI=1S/C12H8/c1-2-10-7-8-11-5-3-4-6-12(11)9-10/h1,3-9H
ALLYLNAPH-2                  InChI=1S/C13H12/c1-2-5-11-8-9-12-6-3-4-7-13(12)10-11/h2-4,6-10H,1,5H2
CHRYSENE                     InChI=1S/C18H12/c1-3-7-15-13(5-1)9-11-18-16-8-4-2-6-14(16)10-12-17(15)18/h1-12H
C7H11D16-3R                  InChI=1S/C7H11/c1-3-5-7-6-4-2/h3-5H,1-2,6-7H2
ME4CPTENE-5R                 InChI=1S/C6H9/c1-6-4-2-3-5-6/h2-3,6H,1,4-5H2
ME4CPTENER3                  InChI=1S/C6H9/c1-6-4-2-3-5-6/h2-4,6H,5H2,1H3
MECPTR2                      InChI=1S/C6H11/c1-6-4-2-3-5-6/h4,6H,2-3,5H2,1H3
ME3CPTENE                    InChI=1S/C6H10/c1-6-4-2-3-5-6/h2,4,6H,3,5H2,1H3
ME4CPTENE                    InChI=1S/C6H10/c1-6-4-2-3-5-6/h2-3,6H,4-5H2,1H3
VINYLPHNTHRN1                InChI=1S/C16H12/c1-2-12-7-5-8-14-11-10-13-6-3-4-9-15(13)16(12)14/h2-11H,1H2
RPHNTHRN1                    InChI=1S/C14H9/c1-3-7-13-11(5-1)9-10-12-6-2-4-8-14(12)13/h1-7,9-10H
C7H9D125-7J                  InChI=1S/C7H9/c1-3-5-7-6-4-2/h3,5-6H,1-2,7H2
CH2CHXD4-2J                  InChI=1S/C7H9/c1-7-5-3-2-4-6-7/h2-3,6H,1,4-5H2
CH2CHXD24                    InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-5H,1,6H2
NAPHC3H4-V                   InChI=1S/C13H11/c1-2-5-11-8-9-12-6-3-4-7-13(12)10-11/h2-10H,1H2
C6H5C3H5-1                   InChI=1S/C9H10/c1-2-6-9-7-4-3-5-8-9/h2-5,7-8H,1,6H2
C6H5C4H7-1                   InChI=1S/C10H12/c1-2-3-7-10-8-5-4-6-9-10/h2,4-6,8-9H,1,3,7H2
C7H12D15                     InChI=1S/C7H12/c1-3-5-7-6-4-2/h3-4,6H,1,5,7H2,2H3
C7H11D15-3R                  InChI=1S/C7H11/c1-3-5-7-6-4-2/h3-6H,1,7H2,2H3
R-VINYLCPTENE                InChI=1S/C7H9/c1-2-7-5-3-4-6-7/h2-3,5-7H,1,4H2
C7H9D135-7R                  InChI=1S/C7H9/c1-3-5-7-6-4-2/h3-7H,1-2H2
A2C2H4P                      InChI=1S/C12H11/c1-2-10-7-5-8-11-6-3-4-9-12(10)11/h3-9H,1-2H2
DIHYDROA2R5                  InChI=1S/C12H10/c1-3-9-4-2-6-11-8-7-10(5-1)12(9)11/h1-6H,7-8H2
RDIHYDROA2R5                 InChI=1S/C12H9/c1-3-9-4-2-6-11-8-7-10(5-1)12(9)11/h1-7H,8H2
PHENALENE                    InChI=1S/C13H10/c1-4-10-6-2-8-12-9-3-7-11(5-1)13(10)12/h1-8H,9H2
A2CYC5-L                     InChI=1S/C13H10/c1-2-5-11-9-13-7-3-6-12(13)8-10(11)4-1/h1-6,8-9H,7H2
FLUORENE                     InChI=1S/C13H10/c1-3-7-12-10(5-1)9-11-6-2-4-8-13(11)12/h1-8H,9H2
BUTA123TRIENE                InChI=1S/C4H4/c1-3-4-2/h1-2H2
MCP                          InChI=1S/C4H4/c1-4-2-3-4/h2-3H,1H2
C6H5-C5H4                    InChI=1S/C11H9/c1-2-6-10(7-3-1)11-8-4-5-9-11/h1-9H
RFLUORENE                    InChI=1S/C13H9/c1-3-7-12-10(5-1)9-11-6-2-4-8-13(11)12/h1-9H
FLUORENEOJ                   InChI=1S/C13H9O/c14-13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)13/h1-8,13H
FLUORENOL                    InChI=1S/C13H10O/c14-13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)13/h1-8,13-14H
TERPHENYL                    InChI=1S/C18H14/c1-3-9-15(10-4-1)17-13-7-8-14-18(17)16-11-5-2-6-12-16/h1-14H
